,loan_amnt,int_rate,installment,emp_length,annual_inc,loan_status,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,pub_rec_bankruptcies,home_ownership_ANY,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,verification_status_Not Verified,verification_status_Source Verified,verification_status_Verified,term_ 36 months,term_ 60 months,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation
91118,9500.0,15.02,329.42,0,40000.0,0,14.67,0.0,1.0,20.0,0.0,10909.0,40.3,41.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
91122,25000.0,10.33,810.56,8,120000.0,1,25.12,0.0,1.0,20.0,1.0,12776.0,27.1,31.0,1.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
91139,20000.0,15.02,476.01,0,65000.0,1,10.43,1.0,2.0,12.0,0.0,6077.0,13.5,26.0,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
91214,12000.0,12.98,404.22,0,52000.0,1,20.1,0.0,0.0,8.0,1.0,4752.0,37.7,12.0,1.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
91221,7500.0,18.94,274.7,10,51900.0,1,15.38,1.0,0.0,7.0,0.0,1381.0,21.9,34.0,0.0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
91227,16500.0,16.91,587.54,10,67000.0,1,16.25,0.0,0.0,24.0,0.0,20785.0,41.7,64.0,0.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
91258,16000.0,8.19,502.79,0,125000.0,0,23.28,0.0,0.0,15.0,0.0,62066.0,53.1,27.0,0.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
91284,18000.0,10.72,586.92,3,65000.0,1,16.71,1.0,0.0,14.0,0.0,7717.0,32.7,21.0,0.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
91310,20000.0,18.94,732.52,5,34000.0,1,9.11,0.0,0.0,4.0,0.0,7660.0,60.3,7.0,0.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
91336,22400.0,15.02,533.13,1,105000.0,1,14.78,0.0,3.0,17.0,1.0,9511.0,31.7,33.0,1.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
91337,10000.0,16.91,356.08,1,39520.0,1,23.35,0.0,0.0,14.0,0.0,11861.0,45.1,33.0,0.0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
91341,25000.0,16.14,609.82,10,60000.0,1,24.32,0.0,0.0,11.0,0.0,92095.0,54.1,25.0,0.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
91345,15000.0,16.91,534.12,6,45000.0,1,21.23,0.0,2.0,9.0,0.0,581.0,2.6,18.0,0.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
91348,4500.0,13.56,152.84,0,33000.0,1,14.94,0.0,4.0,9.0,0.0,292.0,2.8,26.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
91353,12000.0,15.02,416.11,4,46000.0,1,21.42,0.0,1.0,7.0,0.0,17099.0,42.5,17.0,0.0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
91362,12500.0,14.47,293.91,5,115100.0,0,21.57,0.0,1.0,9.0,0.0,2755.0,13.1,20.0,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
91375,4000.0,10.33,129.69,0,32000.0,1,26.97,0.0,0.0,18.0,0.0,1942.0,5.7,38.0,0.0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
91400,7000.0,8.81,221.98,4,70000.0,1,20.35,0.0,0.0,20.0,1.0,28866.0,23.8,50.0,1.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
91404,3000.0,23.4,116.76,10,54271.0,1,34.21,0.0,2.0,21.0,0.0,20551.0,27.8,30.0,0.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
91435,7000.0,11.31,230.21,1,48000.0,1,8.43,0.0,1.0,17.0,0.0,10984.0,43.9,21.0,0.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
91453,15000.0,7.56,467.01,10,150000.0,1,17.23,0.0,0.0,18.0,1.0,19157.0,26.6,51.0,1.0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
91454,21000.0,11.8,465.02,10,55000.0,1,19.79,0.0,0.0,8.0,0.0,2188.0,13.8,19.0,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
91458,35000.0,14.47,822.95,0,12000.0,1,124.3,0.0,0.0,7.0,0.0,7766.0,33.3,20.0,0.0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
91486,8000.0,11.31,263.09,2,62000.0,1,17.85,1.0,1.0,6.0,0.0,4860.0,31.0,21.0,0.0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
91498,35000.0,15.02,833.02,0,120000.0,1,23.69,1.0,0.0,9.0,0.0,40404.0,87.3,23.0,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
91514,20000.0,7.56,622.68,6,55000.0,1,34.54,0.0,0.0,7.0,0.0,16867.0,43.2,14.0,0.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
91598,10000.0,12.98,227.43,7,90000.0,1,12.11,0.0,2.0,22.0,0.0,19220.0,29.6,26.0,0.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
91608,35000.0,16.91,868.15,10,92000.0,0,15.31,2.0,1.0,16.0,0.0,22051.0,31.4,48.0,0.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
91628,16000.0,11.8,354.3,0,45000.0,1,16.08,0.0,0.0,13.0,0.0,1141.0,7.6,13.0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
91650,24000.0,12.98,808.43,10,110000.0,1,10.22,0.0,0.0,6.0,0.0,19305.0,59.0,13.0,0.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
91661,20000.0,13.56,460.82,10,60000.0,1,31.38,0.0,0.0,15.0,0.0,45643.0,45.2,33.0,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
91700,5000.0,19.92,185.62,3,110000.0,1,13.36,0.0,1.0,13.0,0.0,12436.0,65.1,14.0,0.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
91702,25000.0,13.56,576.02,10,137000.0,1,11.57,0.0,0.0,17.0,0.0,21883.0,69.5,32.0,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
91725,4000.0,15.02,138.71,5,39000.0,1,5.79,1.0,1.0,9.0,0.0,2382.0,14.6,28.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
91736,25000.0,22.35,695.46,6,143000.0,1,11.8,0.0,1.0,6.0,0.0,2104.0,13.2,28.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
91744,6000.0,10.33,194.54,2,65000.0,1,21.68,0.0,0.0,8.0,0.0,17436.0,87.6,21.0,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
91765,12600.0,10.33,408.53,10,80000.0,1,14.58,0.0,0.0,8.0,0.0,42683.0,42.1,13.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
91781,10500.0,16.91,373.89,2,165000.0,1,11.87,0.0,2.0,10.0,0.0,4652.0,12.3,21.0,0.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
91811,5000.0,7.56,155.67,0,26500.0,1,9.42,0.0,1.0,8.0,0.0,5095.0,14.8,11.0,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
91839,16000.0,8.19,502.79,10,92000.0,1,27.39,0.0,2.0,14.0,0.0,29021.0,55.5,48.0,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
91860,1900.0,7.02,58.69,1,39500.0,1,18.35,1.0,0.0,6.0,0.0,6905.0,19.0,11.0,0.0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
91864,15000.0,15.02,520.13,8,64000.0,1,19.95,0.0,1.0,11.0,0.0,17461.0,56.3,27.0,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
91868,4000.0,11.31,131.55,10,97600.0,1,13.65,0.0,0.0,10.0,0.0,18126.0,49.4,21.0,0.0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
91956,13000.0,10.33,278.33,8,37400.0,1,29.72,0.0,2.0,12.0,0.0,14061.0,37.8,38.0,0.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
91993,8425.0,16.14,296.79,10,200000.0,1,12.87,0.0,0.0,10.0,0.0,69298.0,94.8,25.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
91997,30000.0,12.98,682.29,0,60000.0,1,26.36,0.0,0.0,17.0,0.0,30451.0,93.4,36.0,0.0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
92016,12000.0,10.72,391.28,2,35000.0,1,17.04,0.0,0.0,9.0,0.0,3657.0,11.0,18.0,0.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
92078,30000.0,17.97,1084.13,5,240000.0,1,15.43,0.0,1.0,14.0,0.0,19379.0,39.9,34.0,0.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
92098,2200.0,10.72,71.74,0,27000.0,1,16.04,0.0,2.0,12.0,1.0,3680.0,14.4,63.0,1.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
92107,24000.0,15.02,571.22,4,85000.0,1,17.21,0.0,0.0,10.0,0.0,26735.0,64.9,28.0,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
92111,10000.0,20.89,269.92,10,31000.0,0,21.8,0.0,0.0,9.0,0.0,7497.0,74.2,29.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
92112,15000.0,23.4,426.32,1,60000.0,1,10.08,0.0,0.0,6.0,0.0,6405.0,97.0,8.0,0.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
92118,6000.0,20.89,225.72,4,47000.0,1,20.97,0.0,0.0,11.0,0.0,19110.0,47.8,14.0,0.0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
92144,10975.0,18.94,401.97,10,95000.0,1,19.83,0.0,0.0,6.0,1.0,15494.0,70.0,11.0,1.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
92151,6000.0,15.02,208.06,8,33000.0,1,15.31,0.0,1.0,11.0,0.0,8825.0,40.1,21.0,0.0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
92162,7500.0,8.19,235.69,1,65000.0,1,19.9,0.0,0.0,7.0,0.0,8313.0,46.7,17.0,0.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
92188,35000.0,18.94,1281.9,3,115000.0,1,39.25,0.0,0.0,15.0,0.0,39881.0,46.5,28.0,0.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
92228,10000.0,10.33,324.23,6,33000.0,1,25.49,0.0,0.0,4.0,0.0,8551.0,46.7,17.0,0.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
92241,7500.0,10.72,244.55,10,62465.0,1,31.24,0.0,1.0,10.0,0.0,9866.0,29.1,20.0,0.0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
92243,30000.0,7.56,934.02,1,35000.0,1,4.29,0.0,1.0,14.0,0.0,10025.0,10.7,25.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
92244,10825.0,19.92,401.86,3,200000.0,1,5.0,0.0,1.0,8.0,0.0,6053.0,43.5,18.0,0.0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
92248,5000.0,10.72,163.04,10,80000.0,1,9.63,0.0,0.0,5.0,0.0,4744.0,25.2,13.0,0.0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
92271,30000.0,12.98,682.29,2,60000.0,1,14.74,0.0,2.0,7.0,0.0,0.0,0.0,21.0,0.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
92273,11000.0,16.14,387.49,6,125000.0,1,24.26,1.0,0.0,19.0,0.0,24753.0,37.3,46.0,0.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
92302,6000.0,11.31,197.32,7,94600.0,1,33.24,0.0,0.0,9.0,0.0,28420.0,89.4,44.0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
92305,8000.0,10.72,260.86,10,37500.0,1,21.12,0.0,0.0,6.0,1.0,3698.0,48.7,12.0,1.0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
92308,23625.0,6.46,723.66,0,75000.0,1,10.14,0.0,0.0,14.0,0.0,22909.0,19.5,33.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
92318,14000.0,11.8,463.67,2,70000.0,1,20.47,0.0,0.0,8.0,0.0,11255.0,40.8,16.0,0.0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
92319,3600.0,8.19,113.13,10,150000.0,1,11.27,0.0,1.0,17.0,0.0,9999.0,17.3,38.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
92337,5000.0,12.98,168.43,1,42000.0,1,31.8,0.0,0.0,17.0,0.0,14161.0,90.2,20.0,0.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
92347,10000.0,8.19,314.25,0,86000.0,0,31.5,0.0,1.0,7.0,1.0,4981.0,23.6,21.0,1.0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
92353,25000.0,13.56,849.11,0,130000.0,1,17.64,0.0,2.0,21.0,0.0,19588.0,24.0,34.0,0.0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
92360,20000.0,20.89,539.84,10,45000.0,1,15.28,0.0,0.0,15.0,0.0,14642.0,37.8,28.0,0.0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
92366,13000.0,11.8,287.87,5,58000.0,1,28.28,0.0,0.0,21.0,0.0,15001.0,44.4,32.0,0.0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
92367,12000.0,7.56,373.61,0,105000.0,1,5.25,0.0,1.0,12.0,0.0,17054.0,34.9,19.0,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
92372,12000.0,10.33,256.92,10,46000.0,1,13.8,0.0,0.0,13.0,0.0,16615.0,24.0,29.0,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
92379,9500.0,11.31,312.42,10,43000.0,1,24.5,0.0,1.0,5.0,0.0,14985.0,43.1,11.0,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
92380,3775.0,15.02,130.9,1,36000.0,1,1.5,1.0,0.0,9.0,0.0,472.0,3.5,18.0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
92428,4000.0,14.47,137.63,2,40000.0,1,12.72,0.0,0.0,8.0,1.0,1575.0,21.6,17.0,1.0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
92441,12000.0,8.19,377.09,10,85000.0,1,14.8,0.0,0.0,19.0,0.0,6608.0,7.1,47.0,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
92447,1000.0,14.47,34.41,2,60000.0,1,5.96,0.0,0.0,6.0,0.0,6461.0,58.2,33.0,0.0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
92484,24000.0,10.72,518.48,0,65000.0,0,30.17,0.0,0.0,14.0,0.0,5793.0,15.4,36.0,0.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
92503,15000.0,12.98,505.27,10,112900.0,1,15.65,1.0,0.0,19.0,0.0,12903.0,38.4,67.0,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
92510,25000.0,26.31,753.11,3,88000.0,1,28.46,0.0,0.0,15.0,0.0,32897.0,34.3,35.0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
92512,9650.0,16.91,343.62,2,52000.0,0,31.64,1.0,0.0,15.0,0.0,739.0,5.5,33.0,0.0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
92520,6000.0,14.47,206.44,0,220000.0,1,6.7,0.0,0.0,6.0,0.0,479.0,1.4,20.0,0.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
92581,24000.0,14.47,825.76,4,70000.0,0,1.56,0.0,1.0,12.0,0.0,2465.0,2.4,17.0,0.0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
92661,16000.0,6.46,490.1,10,108000.0,1,17.69,0.0,0.0,6.0,0.0,23317.0,64.4,10.0,0.0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
92677,22000.0,15.02,523.61,1,40000.0,1,20.04,0.0,0.0,19.0,0.0,562.0,3.2,22.0,0.0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
92686,1500.0,17.97,54.21,0,30000.0,1,16.72,0.0,1.0,5.0,0.0,7645.0,59.3,10.0,0.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
92698,40000.0,6.46,1225.24,10,720000.0,1,4.45,0.0,0.0,9.0,0.0,72903.0,5.4,31.0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
92707,8300.0,19.92,308.12,10,48000.0,1,19.02,0.0,2.0,8.0,0.0,2219.0,24.1,22.0,0.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
92709,16500.0,10.72,538.01,0,79512.0,1,29.54,0.0,0.0,26.0,0.0,49252.0,48.8,51.0,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
92731,6000.0,8.81,190.27,10,140000.0,1,23.23,0.0,1.0,16.0,0.0,32029.0,48.7,35.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
92776,8000.0,7.02,247.09,10,93000.0,1,22.1,0.0,0.0,8.0,0.0,2395.0,16.0,47.0,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
92782,34625.0,15.02,1200.63,6,320000.0,1,10.82,0.0,2.0,24.0,0.0,41368.0,36.9,45.0,0.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
92796,15000.0,14.47,352.69,10,86400.0,1,26.21,0.0,1.0,39.0,0.0,14900.0,7.7,73.0,0.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
92802,9000.0,23.4,350.27,6,65000.0,1,17.89,0.0,0.0,6.0,0.0,13674.0,93.0,7.0,0.0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
92818,11000.0,10.72,358.67,6,53672.0,1,26.63,0.0,0.0,7.0,0.0,7357.0,20.6,18.0,0.0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
92823,6000.0,8.19,188.55,2,51000.0,1,26.49,1.0,1.0,9.0,1.0,5783.0,32.0,24.0,1.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
92824,30000.0,8.81,951.35,10,83000.0,1,30.21,0.0,0.0,6.0,0.0,3226.0,11.2,14.0,0.0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
92832,11000.0,10.33,235.51,3,220000.0,1,12.62,0.0,0.0,14.0,0.0,11584.0,12.5,29.0,0.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
92843,7000.0,10.72,228.25,10,130000.0,1,11.11,0.0,2.0,11.0,0.0,3394.0,12.3,28.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
92849,15000.0,8.19,471.37,0,70000.0,1,7.59,0.0,2.0,10.0,0.0,1376.0,15.3,29.0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
92882,16000.0,7.56,498.15,10,125000.0,1,20.19,0.0,0.0,39.0,0.0,41521.0,27.5,62.0,0.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
92885,10000.0,20.89,376.19,8,26100.0,1,19.87,0.0,0.0,7.0,0.0,1976.0,36.6,9.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
92891,3000.0,23.4,116.76,4,60000.0,1,11.32,0.0,0.0,6.0,0.0,7986.0,51.2,16.0,0.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
92901,11200.0,23.4,435.89,6,115000.0,1,14.29,4.0,0.0,14.0,0.0,8830.0,20.8,39.0,0.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
92910,21775.0,15.02,518.26,10,62000.0,1,37.79,0.0,0.0,11.0,0.0,21698.0,55.8,29.0,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
92957,15000.0,12.98,505.27,10,96000.0,1,18.78,0.0,2.0,10.0,0.0,23433.0,44.8,33.0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
92960,9000.0,16.14,317.04,3,52000.0,1,12.55,0.0,1.0,11.0,0.0,12979.0,61.0,14.0,0.0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
92980,10000.0,17.97,361.38,10,75000.0,1,16.34,0.0,3.0,12.0,1.0,717.0,4.1,27.0,1.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
92984,1500.0,16.14,52.84,2,30000.0,1,11.76,1.0,1.0,6.0,0.0,0.0,0.0,12.0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
92998,6500.0,7.56,202.37,7,60000.0,1,12.84,0.0,0.0,11.0,0.0,6267.0,16.4,18.0,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
93020,30000.0,16.91,1068.24,10,45000.0,1,20.64,0.0,0.0,14.0,0.0,6426.0,24.6,16.0,0.0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
93059,5000.0,23.4,194.6,4,235000.0,1,15.35,0.0,0.0,23.0,0.0,43392.0,82.8,46.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
93061,23000.0,18.94,842.4,8,53500.0,1,26.31,0.0,2.0,15.0,0.0,8204.0,13.3,19.0,0.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
93076,40000.0,12.98,909.72,0,35000.0,1,38.24,0.0,0.0,8.0,0.0,57.0,0.7,20.0,0.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
93077,16000.0,12.98,363.89,4,140000.0,1,27.71,0.0,0.0,17.0,0.0,24337.0,24.6,39.0,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
93100,30000.0,18.94,777.23,10,100000.0,1,10.38,1.0,0.0,4.0,0.0,16812.0,86.0,18.0,0.0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
93114,16000.0,12.98,363.89,4,80000.0,1,6.62,0.0,1.0,16.0,1.0,12749.0,21.7,17.0,1.0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
93137,20000.0,12.98,454.86,2,60000.0,1,23.26,0.0,0.0,6.0,0.0,17033.0,58.1,33.0,0.0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
93141,12000.0,16.14,292.72,10,62000.0,1,28.9,0.0,0.0,8.0,0.0,6231.0,43.9,24.0,0.0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
93179,10000.0,14.47,344.07,9,70000.0,1,25.01,0.0,1.0,13.0,1.0,4597.0,24.8,31.0,1.0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
93191,15000.0,7.56,467.01,10,155000.0,0,8.14,0.0,1.0,7.0,1.0,3442.0,13.0,13.0,1.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
93196,5000.0,11.8,165.6,5,46000.0,1,18.03,0.0,0.0,5.0,1.0,1810.0,24.5,9.0,1.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
93245,5000.0,11.8,165.6,5,57000.0,1,18.76,0.0,1.0,12.0,0.0,5475.0,9.2,26.0,0.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
93259,4500.0,7.02,138.99,10,55959.0,1,28.57,0.0,0.0,16.0,0.0,6579.0,13.4,37.0,0.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
93279,3000.0,16.14,105.68,10,81645.0,1,19.17,2.0,4.0,15.0,1.0,14201.0,34.2,34.0,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
93291,5000.0,7.02,154.44,10,90000.0,1,2.47,0.0,1.0,5.0,0.0,6091.0,36.0,13.0,0.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
93318,7700.0,7.56,239.74,2,72000.0,1,8.78,0.0,0.0,14.0,1.0,7353.0,22.4,27.0,1.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
